movie_id,averagerating,numvotes,primary_title,original_title,runtime_minutes,genres,title,studio,domestic_gross,year
tt2531344,6.2,57142,Blockers,Blockers,102.0,Comedy,Blockers,Uni.,60300000.0,2018
tt2582500,4.7,11030,Shut In,Shut In,91.0,"Drama,Mystery,Thriller",Shut In,EC,6900000.0,2016
tt2609912,6.8,7880,Kevin Hart: Let Me Explain,Kevin Hart: Let Me Explain,75.0,"Comedy,Documentary",Kevin Hart: Let Me Explain,LG/S,32200000.0,2013
tt2784678,6.4,24744,Top Five,Top Five,102.0,"Comedy,Romance",Top Five,Par.,25300000.0,2014
tt2799166,4.6,21364,The Pyramid,The Pyramid,89.0,"Action,Adventure,Horror",The Pyramid,Fox,2800000.0,2014
tt2869728,5.9,48688,Ride Along 2,Ride Along 2,102.0,"Action,Comedy,Crime",Ride Along 2,Uni.,91200000.0,2016
tt2941230,7.0,50,Blood Ties,Blodets bånd,83.0,"Documentary,Drama,Family",Blood Ties,ALP,2800.0,2011
tt3070502,4.3,551,Unstoppable,Unstoppable,65.0,Documentary,Unstoppable,Fox,81600000.0,2010
tt3170832,8.2,316791,Room,Room,118.0,"Drama,Thriller",Room,A24,14700000.0,2015
tt3184798,6.4,51,Brooklyn,Brooklyn,83.0,"Drama,Music,Musical",Brooklyn,FoxS,38300000.0,2015
tt3416532,7.5,70416,A Monster Calls,A Monster Calls,108.0,"Animation,Drama,Fantasy",A Monster Calls,Focus,3700000.0,2016
tt6878038,7.8,9301,A Taxi Driver,Taeksi woonjunsa,137.0,"Action,Drama,History",A Taxi Driver,WGUSA,1500000.0,2017
tt7785302,8.0,12,Spotlight,Spotlight,99.0,Drama,Spotlight,ORF,45100000.0,2015
tt9447594,6.1,10,The Gambler,The Gambler,121.0,"Action,Sci-Fi,Thriller",The Gambler,Par.,33700000.0,2014
tt0810819,7.1,146873,The Danish Girl,The Danish Girl,119.0,"Biography,Drama,Romance",The Danish Girl,Focus,11100000.0,2015
tt0850709,5.3,182,Risen,Risen,121.0,"Biography,Drama",Risen,Sony,36900000.0,2016
tt0945513,7.5,452036,Source Code,Source Code,93.0,"Action,Drama,Sci-Fi",Source Code,Sum.,54700000.0,2011
tt1798684,7.4,199783,Southpaw,Southpaw,124.0,"Drama,Sport",Southpaw,Wein.,52400000.0,2015
tt1833673,5.4,40466,Dhoom 3,Dhoom:3,172.0,"Action,Thriller",Dhoom 3,Yash,8000000.0,2013
tt1837562,6.5,8205,A Royal Night Out,A Royal Night Out,97.0,"Comedy,Drama,Romance",A Royal Night Out,ADC,228000.0,2015
tt1853739,6.6,79451,You're Next,You're Next,95.0,"Action,Comedy,Horror",You're Next,LGF,18500000.0,2013
tt1864549,7.1,129,The Tall Man,The Tall Man,79.0,Documentary,The Tall Man,Imag.,1400000.0,2012
tt1886502,6.7,912,Corpo Celeste,Corpo celeste,99.0,Drama,Corpo Celeste,FM,8900.0,2012
tt1945062,4.8,9197,About Cherry,About Cherry,98.0,Drama,About Cherry,IFC,3000.0,2012
tt1981115,6.9,540996,Thor: The Dark World,Thor: The Dark World,112.0,"Action,Adventure,Fantasy",Thor: The Dark World,BV,206400000.0,2013
tt1992138,6.4,6348,Force,Force,137.0,"Action,Thriller",Force,FoxS,1400000.0,2011
tt2004420,6.3,266020,Neighbors,Neighbors,97.0,Comedy,Neighbors,Uni.,150200000.0,2014
tt2024432,5.7,115624,Identity Thief,Identity Thief,111.0,"Adventure,Comedy,Crime",Identity Thief,Uni.,134500000.0,2013
tt2027265,6.6,1519,A Better Life,Une vie meilleure,110.0,Drama,A Better Life,Sum.,1800000.0,2011
tt2071483,7.3,15,Inside Out,Inside Out,59.0,Family,Inside Out,BV,356500000.0,2015
tt2084970,8.0,620834,The Imitation Game,The Imitation Game,114.0,"Biography,Drama,Thriller",The Imitation Game,Wein.,91100000.0,2014
tt2112124,6.1,44841,Chennai Express,Chennai Express,141.0,"Action,Comedy",Chennai Express,UTV,5300000.0,2013
tt2172935,7.2,15592,Metallica Through the Never,Metallica Through the Never,93.0,Music,Metallica Through the Never,PH,3400000.0,2013
tt2234155,6.3,179817,The Internship,The Internship,119.0,Comedy,The Internship,Fox,44700000.0,2013
tt2239832,5.8,18533,Think Like a Man Too,Think Like a Man Too,106.0,"Comedy,Romance",Think Like a Man Too,SGem,65200000.0,2014
tt2268732,6.9,1800,Museum Hours,Museum Hours,107.0,Drama,Museum Hours,CGld,561000.0,2013
tt2295722,5.8,6955,Falcon Rising,Falcon Rising,103.0,"Action,Adventure",Falcon Rising,Free,11800.0,2014
tt2326612,5.9,27017,The Captive,The Captive,112.0,"Crime,Drama,Mystery",The Captive,A24,1100000.0,2014
tt2354407,4.8,3625,Teri Meri Kahaani,Teri Meri Kahaani,117.0,"Comedy,Drama,Romance",Teri Meri Kahaani,Eros,781000.0,2012
tt2358891,7.8,72297,The Great Beauty,La grande bellezza,141.0,Drama,The Great Beauty,Jan.,2900000.0,2013
tt2369205,6.0,4448,Pioneer,Pionér,111.0,Thriller,Pioneer,Magn.,6900.0,2014
tt2388715,6.5,106906,Oculus,Oculus,104.0,"Horror,Mystery",Oculus,Rela.,27700000.0,2014
tt2402157,6.3,59293,The November Man,The November Man,108.0,"Action,Crime,Thriller",The November Man,Rela.,25000000.0,2014
tt2409300,6.5,4472,Killers,Killers,137.0,"Action,Crime,Drama",Killers,LGF,47100000.0,2010
tt2495212,7.1,257,Loving,Milosc,105.0,"Drama,Romance",Loving,Focus,7800000.0,2016
tt2582496,7.8,112627,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,105.0,"Comedy,Drama,Romance",Me and Earl and the Dying Girl,FoxS,6800000.0,2015
tt2611518,8.6,22,Lights Out,Lights Out,91.0,Drama,Lights Out,WB (NL),67300000.0,2016
tt2614684,7.2,46103,'71,'71,99.0,"Action,Drama,Thriller",'71,RAtt.,1300000.0,2015
tt2670556,8.2,12,I Wish,I Wish,81.0,Fantasy,I Wish,Magn.,146000.0,2012
tt2758904,5.6,6087,Search Party,Search Party,93.0,"Adventure,Comedy",Search Party,FCW,4600.0,2016
tt2762334,5.3,6700,Main Tera Hero,Main Tera Hero,128.0,"Action,Comedy,Romance",Main Tera Hero,Eros,275000.0,2014
tt2888046,7.1,38637,Ip Man 3,Yip Man 3,105.0,"Action,Biography,Drama",Ip Man 3,WGUSA,2700000.0,2016
tt2910904,7.1,46833,The Dressmaker,The Dressmaker,119.0,"Comedy,Drama",The Dressmaker,BG,2000000.0,2016
tt3060600,6.8,8,Elle,Elle,57.0,"Biography,Documentary",Elle,SPC,2300000.0,2016
tt3170902,7.2,8921,Theeb,Theeb,100.0,"Adventure,Drama,Thriller",Theeb,FM,283000.0,2015
tt3312830,7.3,64418,Youth,Youth,124.0,"Comedy,Drama,Music",Youth,FoxS,2700000.0,2015
tt3322940,5.4,122039,Annabelle,Annabelle,99.0,"Horror,Mystery,Thriller",Annabelle,WB (NL),84300000.0,2014
tt3398268,7.7,24586,When Marnie Was There,Omoide no Mânî,103.0,"Animation,Drama,Family",When Marnie Was There,GK,561000.0,2015
tt3399024,6.7,13388,Samba,Samba,118.0,"Comedy,Drama,Romance",Samba,BG,152000.0,2015
tt3571882,5.1,44,Neruda,Neruda,100.0,"Action,Drama,History",Neruda,Orch.,939000.0,2016
tt3850590,6.2,55400,Krampus,Krampus,98.0,"Comedy,Fantasy,Horror",Krampus,Uni.,42700000.0,2015
tt3882074,7.5,3067,The Eagle Huntress,The Eagle Huntress,87.0,"Adventure,Documentary,Sport",The Eagle Huntress,SPC,3200000.0,2016
tt3890264,6.4,1199,Breakup Buddies,Xin hua lu fang,116.0,"Comedy,Drama,Romance",Breakup Buddies,CL,778000.0,2014
tt4016934,8.1,79272,The Handmaiden,Ah-ga-ssi,145.0,"Drama,Romance,Thriller",The Handmaiden,Magn.,2000000.0,2016
tt4035268,5.9,1385,Cosmos,Cosmos,103.0,Drama,Cosmos,KL,25300.0,2016
tt4085944,5.7,3262,Lolo,Lolo,99.0,Comedy,Lolo,FR,24100.0,2016
tt4145178,8.2,6330,Listen to Me Marlon,Listen to Me Marlon,103.0,"Biography,Documentary",Listen to Me Marlon,SHO,426000.0,2015
tt4258698,6.3,7282,Southside with You,Southside with You,84.0,"Biography,Drama,History",Southside with You,RAtt.,6300000.0,2016
tt4273886,7.4,4040,The Beauty Inside,Byuti insaideu,127.0,"Drama,Romance",The Beauty Inside,WGUSA,108000.0,2015
tt4298958,7.4,7184,Sweet Bean,An,113.0,Drama,Sweet Bean,KL,125000.0,2016
tt4597838,6.7,10,Limitless,Limitless,3.0,"Biography,Documentary",Limitless,Rela.,79200000.0,2011
tt4769214,5.7,854,Whisky Galore,Whisky Galore,98.0,"Comedy,Romance",Whisky Galore,Arrow,21000.0,2017
tt4818952,5.1,19,Tomorrow,Fardaa,88.0,Drama,Tomorrow,UTMW,62500.0,2017
tt5052474,7.1,95650,Sicario: Day of the Soldado,Sicario: Day of the Soldado,122.0,"Action,Crime,Drama",Sicario: Day of the Soldado,Sony,50100000.0,2018
tt5143826,5.7,28,Eva,Ewa,85.0,"Drama,Romance",Eva,Wein.,16700.0,2015
tt5456546,3.9,7136,Judwaa 2,Judwaa 2,145.0,"Action,Comedy",Judwaa 2,FIP,1400000.0,2017
tt5465370,5.9,3455,Naam Hai Akira,Akira,137.0,"Action,Thriller",Naam Hai Akira,FIP,219000.0,2016
tt5691024,3.7,3458,Show Dogs,Show Dogs,92.0,"Adventure,Comedy,Family",Show Dogs,Global Road,17900000.0,2018
tt5742374,6.8,71460,You Were Never Really Here,You Were Never Really Here,89.0,"Crime,Drama,Mystery",You Were Never Really Here,Amazon,2500000.0,2018
tt5848272,7.1,85694,Ralph Breaks the Internet,Ralph Breaks the Internet,112.0,"Adventure,Animation,Comedy",Ralph Breaks the Internet,BV,201100000.0,2018
tt5882970,4.1,12473,Tubelight,Tubelight,136.0,"Drama,War",Tubelight,Yash,930000.0,2017
tt6006924,4.7,150,The Night Before,The Night Before,81.0,Horror,The Night Before,Sony,43000000.0,2015
tt6108178,6.6,18531,Disobedience,Disobedience,114.0,"Drama,Romance",Disobedience,BST,3500000.0,2018
tt6223806,6.9,2486,Under the Tree,Undir trénu,89.0,"Comedy,Drama,Mystery",Under the Tree,Magn.,67600.0,2018
tt6257174,6.6,13017,The Miseducation of Cameron Post,The Miseducation of Cameron Post,91.0,Drama,The Miseducation of Cameron Post,FR,905000.0,2018
tt6266538,7.2,72855,Vice,Vice,132.0,"Biography,Comedy,Drama",Vice,Annapurna,47800000.0,2018
tt7364566,7.2,867,Maria by Callas,Maria by Callas,119.0,"Biography,Documentary,Music",Maria by Callas,SPC,1300000.0,2018
tt8274146,7.2,501,One Day,Egy nap,99.0,Drama,One Day,Focus,13800000.0,2011
tt8716014,7.0,23,Diana,Diana,101.0,Mystery,Diana,EOne,335000.0,2013
tt9392532,7.6,18,Neighbors,Neighbors,90.0,"Comedy,Drama",Neighbors,Uni.,150200000.0,2014
tt0466893,6.5,14708,Margaret,Margaret,150.0,Drama,Margaret,FoxS,46500.0,2011
tt0881320,5.9,51318,Sanctum,Sanctum,108.0,"Adventure,Drama,Thriller",Sanctum,Uni.,23200000.0,2011
tt0978764,6.1,218371,Sucker Punch,Sucker Punch,110.0,"Action,Adventure,Fantasy",Sucker Punch,WB,36400000.0,2011
tt1881002,5.6,38671,Maggie,Maggie,95.0,"Drama,Horror",Maggie,RAtt.,187000.0,2015
tt1884268,6.8,2765,Chalo Dilli,Chalo Dilli,155.0,"Comedy,Drama",Chalo Dilli,Eros,94300.0,2011
tt1904996,6.2,105529,Parker,Parker,118.0,"Action,Crime,Thriller",Parker,FD,17600000.0,2013
tt1910608,6.4,87,The Good Lie,The Good Lie,92.0,Thriller,The Good Lie,WB,2700000.0,2014
tt1935897,4.9,10930,Amityville: The Awakening,Amityville: The Awakening,85.0,"Horror,Thriller",Amityville: The Awakening,W/Dim.,700.0,2017
tt1937449,5.7,6806,At Any Price,At Any Price,105.0,"Drama,Sport,Thriller",At Any Price,SPC,381000.0,2013
tt1980986,5.4,11725,Housefull 2,Housefull 2,145.0,"Action,Comedy,Musical",Housefull 2,Eros,1800000.0,2012
tt1985981,5.9,11865,Desi Boyz,Desi Boyz,122.0,"Comedy,Drama",Desi Boyz,Eros,1100000.0,2011
tt2032557,6.9,12511,The Reluctant Fundamentalist,The Reluctant Fundamentalist,130.0,"Drama,Thriller",The Reluctant Fundamentalist,IFC,553000.0,2013
tt2039393,6.0,59995,The Gambler,The Gambler,111.0,"Crime,Drama,Thriller",The Gambler,Par.,33700000.0,2014
tt2063011,6.0,2405,The Viral Factor,Jik zin,122.0,"Action,Drama,Thriller",The Viral Factor,CL,220000.0,2012
tt2070776,6.9,10746,Populaire,Populaire,111.0,"Comedy,Romance,Sport",Populaire,Wein.,179000.0,2013
tt2077833,5.9,18953,Rowdy Rathore,Rowdy Rathore,140.0,Action,Rowdy Rathore,UTV,777000.0,2012
tt2082496,7.2,988,A Bottle in the Gaza Sea,Une bouteille à la mer,100.0,Drama,A Bottle in the Gaza Sea,FM,5900.0,2013
tt2094877,6.4,5478,Haute Cuisine,Les saveurs du Palais,95.0,"Biography,Comedy",Haute Cuisine,Wein.,218000.0,2013
tt2106476,8.3,242765,The Hunt,Jagten,115.0,Drama,The Hunt,Magn.,613000.0,2013
tt2193215,5.3,92096,The Counselor,The Counselor,117.0,"Crime,Drama,Thriller",The Counselor,Fox,17000000.0,2013
tt2223990,6.8,48812,Draft Day,Draft Day,110.0,"Drama,Sport",Draft Day,LG/S,28800000.0,2014
tt2330866,6.8,8044,The Thieves,Dodookdeul,135.0,"Action,Comedy,Crime",The Thieves,WGUSA,686000.0,2012
tt2338424,6.2,5906,Tumbledown,Tumbledown,105.0,"Comedy,Music,Romance",Tumbledown,SM,135000.0,2016
tt2364841,5.6,58235,Runner Runner,Runner Runner,88.0,"Crime,Thriller",Runner Runner,Fox,19300000.0,2013
tt2368254,6.7,9882,A Private War,A Private War,110.0,"Biography,Drama,War",A Private War,Aviron,1600000.0,2018
tt2388637,6.4,19464,Ain't Them Bodies Saints,Ain't Them Bodies Saints,96.0,"Crime,Drama,Romance",Ain't Them Bodies Saints,IFC,397000.0,2013
tt2393827,5.3,9732,Howl,Howl,89.0,"Action,Fantasy,Horror",Howl,Osci.,617000.0,2010
tt2402105,6.2,24557,Dom Hemingway,Dom Hemingway,93.0,"Comedy,Crime,Drama",Dom Hemingway,FoxS,524000.0,2014
tt2567712,7.4,39319,Starred Up,Starred Up,106.0,"Crime,Drama",Starred Up,Trib.,54900.0,2014
tt2624412,5.8,7446,Boulevard,Boulevard,88.0,Drama,Boulevard,SM,126000.0,2015
tt2649554,6.6,67921,Midnight Special,Midnight Special,112.0,"Action,Drama,Mystery",Midnight Special,WB,3700000.0,2016
tt2713406,7.4,7,Meerkats,Meerkats,40.0,Documentary,Meerkats,NGE,778000.0,2012
tt2802144,7.7,544510,Kingsman: The Secret Service,Kingsman: The Secret Service,129.0,"Action,Adventure,Comedy",Kingsman: The Secret Service,Fox,128300000.0,2015
tt3001638,6.8,9155,Mary Kom,Mary Kom,122.0,"Action,Biography,Drama",Mary Kom,Eros,621000.0,2014
tt3152624,6.2,121860,Trainwreck,Trainwreck,125.0,"Comedy,Drama,Romance",Trainwreck,Uni.,110200000.0,2015
tt3220576,5.3,21,Passion,Junan,95.0,Drama,Passion,EOne,92200.0,2013
tt3300542,5.9,124757,London Has Fallen,London Has Fallen,99.0,"Action,Thriller",London Has Fallen,Focus,62500000.0,2016
tt3379720,6.9,61,A Separation,Att skiljas,70.0,"Documentary,Drama,Family",A Separation,SPC,7100000.0,2011
tt3429774,3.4,37,Branded,Branded,73.0,"Drama,Mystery,Western",Branded,RAtt.,354000.0,2012
tt3486542,6.5,1234,Mediterranea,Mediterranea,107.0,Drama,Mediterranea,IFC,22100.0,2015
tt6708044,5.8,1496,The Tribe,La tribu,90.0,Comedy,The Tribe,Drft.,151000.0,2015
tt6921996,6.2,46932,Johnny English Strikes Again,Johnny English Strikes Again,89.0,"Action,Adventure,Comedy",Johnny English Strikes Again,Uni.,4400000.0,2018
tt7728220,6.3,7,Tomorrowland,Tomorrowland,70.0,Documentary,Tomorrowland,BV,93400000.0,2015
tt0763831,5.9,36387,A Thousand Words,A Thousand Words,91.0,"Comedy,Drama",A Thousand Words,P/DW,18500000.0,2012
tt0884726,5.5,5351,Legends of Oz: Dorothy's Return,Legends of Oz: Dorothy's Return,88.0,"Adventure,Animation,Family",Legends of Oz: Dorothy's Return,CE,8500000.0,2014
tt1924394,7.0,21686,The Angels' Share,The Angels' Share,101.0,"Comedy,Crime,Drama",The Angels' Share,IFC,347000.0,2013
tt1948150,6.8,12893,Singham,Singham,143.0,"Action,Drama",Singham,Relbig.,351000.0,2011
tt1959490,5.8,229326,Noah,Noah,138.0,"Action,Adventure,Drama",Noah,Par.,101200000.0,2014
tt1980929,7.4,129884,Begin Again,Begin Again,104.0,"Comedy,Drama,Music",Begin Again,Wein.,16200000.0,2014
tt2083383,6.8,56129,Trouble with the Curve,Trouble with the Curve,111.0,"Drama,Sport",Trouble with the Curve,WB,35800000.0,2012
tt2140465,7.7,23823,Tanu Weds Manu Returns,Tanu Weds Manu Returns,128.0,"Comedy,Drama,Romance",Tanu Weds Manu Returns,Eros,3000000.0,2015
tt2192016,7.5,5250,The Dark Horse,The Dark Horse,124.0,"Biography,Drama",The Dark Horse,BG,67500.0,2016
tt2263058,7.6,3740,More Than Honey,More Than Honey,95.0,Documentary,More Than Honey,KL,79800.0,2013
tt2263944,7.2,24180,Dragon Ball Z: Battle of Gods,Dragon Ball Z: Doragon bôru Z - Kami to Kami,85.0,"Action,Adventure,Animation",Dragon Ball Z: Battle of Gods,SV,2600000.0,2014
tt2283362,7.0,242735,Jumanji: Welcome to the Jungle,Jumanji: Welcome to the Jungle,119.0,"Action,Adventure,Comedy",Jumanji: Welcome to the Jungle,Sony,404500000.0,2017
tt2306745,7.8,11439,Sound City,Sound City,107.0,"Documentary,Music",Sound City,Vari.,423000.0,2013
tt2309764,5.7,6554,Singham Returns,Singham Returns,142.0,"Action,Drama",Singham Returns,Eros,1200000.0,2014
tt2321163,6.4,5695,ABCD (Any Body Can Dance),ABCD (Any Body Can Dance),160.0,"Drama,Music",ABCD (Any Body Can Dance),UTV,222000.0,2013
tt2339741,4.9,24592,The Woman in Black 2: Angel of Death,The Woman in Black 2: Angel of Death,98.0,"Drama,Horror,Thriller",The Woman in Black 2: Angel of Death,Rela.,26500000.0,2015
tt2390237,6.2,16972,Cuban Fury,Cuban Fury,98.0,"Comedy,Romance,Sport",Cuban Fury,EOne,92400.0,2014
tt2409818,5.2,12764,Open Windows,Open Windows,100.0,"Crime,Horror,Thriller",Open Windows,Cdgm.,1800.0,2014
tt2477866,5.0,19,Journey to the West,Journey to the West,91.0,"Action,Sport,War",Journey to the West,Magn.,18100.0,2014
tt2479800,6.2,25402,Palo Alto,Palo Alto,100.0,Drama,Palo Alto,Trib.,768000.0,2014
tt2513074,6.3,19069,Billy Lynn's Long Halftime Walk,Billy Lynn's Long Halftime Walk,113.0,"Action,Drama,Thriller",Billy Lynn's Long Halftime Walk,TriS,1700000.0,2016
tt2557276,6.5,4793,Against the Sun,Against the Sun,100.0,"Adventure,Biography,Drama",Against the Sun,TAFC,4600.0,2015
tt2679042,5.7,80510,Hitman: Agent 47,Hitman: Agent 47,96.0,"Action,Adventure,Crime",Hitman: Agent 47,Fox,22500000.0,2015
tt2737050,7.3,41288,"Two Days, One Night","Deux jours, une nuit",95.0,Drama,"Two Days, One Night",IFC,1400000.0,2014
tt2870756,6.6,59054,Magic in the Moonlight,Magic in the Moonlight,97.0,"Comedy,Romance",Magic in the Moonlight,SPC,10500000.0,2014
tt2872718,7.9,404476,Nightcrawler,Nightcrawler,117.0,"Crime,Drama,Thriller",Nightcrawler,ORF,32400000.0,2014
tt2893490,5.6,6564,Manglehorn,Manglehorn,97.0,Drama,Manglehorn,IFC,143000.0,2015
tt2967224,5.1,44723,Hot Pursuit,Hot Pursuit,87.0,"Action,Comedy,Crime",Hot Pursuit,WB (NL),34600000.0,2015
tt3090634,6.4,3772,Eden,Eden,131.0,"Biography,Drama,Music",Eden,BG,65500.0,2015
tt3233418,7.3,9694,Spare Parts,Spare Parts,114.0,Drama,Spare Parts,LGF,3600000.0,2015
tt3300078,6.0,20,The Revenant,The Revenant,80.0,Horror,The Revenant,Fox,183600000.0,2015
tt3302962,5.6,3566,Shaadi Ke Side Effects,Shaadi Ke Side Effects,145.0,"Comedy,Romance",Shaadi Ke Side Effects,Eros,921000.0,2014
tt3425402,4.5,476,The House,Huset,90.0,Thriller,The House,WB (NL),25600000.0,2017
tt3470600,7.1,115951,Sing,Sing,108.0,"Animation,Comedy,Family",Sing,Uni.,270400000.0,2016
tt3521134,8.3,10162,The Look of Silence,The Look of Silence,103.0,"Biography,Documentary,History",The Look of Silence,Drft.,109000.0,2015
tt3544082,7.1,27914,45 Years,45 Years,91.0,"Drama,Romance",45 Years,IFC,4200000.0,2015
tt3554418,6.4,6811,Khoobsurat,Khoobsurat,130.0,"Comedy,Romance",Khoobsurat,UTV,711000.0,2014
tt3640424,7.1,125741,Allied,Allied,124.0,"Action,Drama,Romance",Allied,Par.,40100000.0,2016
tt3715122,6.6,1755,L'attesa,L'attesa,100.0,Drama,L'attesa,Osci.,55800.0,2016
tt3721936,7.0,31663,American Honey,American Honey,163.0,"Adventure,Drama,Romance",American Honey,A24,663000.0,2016
tt3840898,8.5,171,The Tempest,The Tempest,169.0,"Comedy,Drama",The Tempest,Mira.,278000.0,2010
tt3841424,7.8,28287,Land of Mine,Under sandet,100.0,"Drama,History,War",Land of Mine,SPC,435000.0,2016
tt3843282,7.5,303,Twenty Two,Twenty Two,112.0,"Crime,Documentary,History",Twenty Two,CL,46800.0,2017
tt3890160,7.6,363977,Baby Driver,Baby Driver,113.0,"Action,Crime,Drama",Baby Driver,TriS,107800000.0,2017
tt3917210,7.5,5078,"Life, Animated","Life, Animated",92.0,"Comedy,Documentary,Drama","Life, Animated",Orch.,255000.0,2016
tt3958072,7.2,2101,The Lesson,Urok,111.0,Drama,The Lesson,FM,9000.0,2015
tt4169250,7.7,28343,M.S. Dhoni: The Untold Story,M.S. Dhoni: The Untold Story,184.0,"Biography,Drama,Sport",M.S. Dhoni: The Untold Story,FIP,1800000.0,2016
tt4443658,6.5,22367,Better Watch Out,Better Watch Out,89.0,"Comedy,Crime,Horror",Better Watch Out,WGUSA,20400.0,2017
tt4477536,4.5,43893,Fifty Shades Freed,Fifty Shades Freed,105.0,"Drama,Romance,Thriller",Fifty Shades Freed,Uni.,100400000.0,2018
tt4560436,6.1,47862,Mile 22,Mile 22,94.0,"Action,Adventure,Thriller",Mile 22,STX,36100000.0,2018
tt4744086,5.8,4723,Ki & Ka,Ki & Ka,126.0,"Comedy,Romance",Ki & Ka,Eros,858000.0,2016
tt4846232,7.3,52305,Good Time,Good Time,101.0,"Crime,Drama,Thriller",Good Time,A24,2000000.0,2017
tt4978710,6.3,4640,Marjorie Prime,Marjorie Prime,99.0,"Drama,Mystery,Romance",Marjorie Prime,FR,181000.0,2017
tt5065924,8.8,19,Bethlehem,Bethlehem,91.0,Comedy,Bethlehem,AF,202000.0,2014
tt5074352,8.5,123638,Dangal,Dangal,161.0,"Action,Biography,Drama",Dangal,UTV,12400000.0,2016
tt5221584,7.5,15251,Aquarius,Aquarius,146.0,Drama,Aquarius,Vita.,286000.0,2016
tt5247022,7.4,55285,Paterson,Paterson,118.0,"Comedy,Drama,Romance",Paterson,BST,2200000.0,2016
tt5282006,6.4,2487,The Duelist,Duelyant,109.0,"Action,Drama,Thriller",The Duelist,Sony,13500.0,2016
tt5523010,5.5,18734,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,99.0,"Adventure,Family,Fantasy",The Nutcracker and the Four Realms,BV,54900000.0,2018
tt5613834,6.3,4188,A Gentleman,A Gentleman,145.0,"Action,Comedy",A Gentleman,FIP,410000.0,2017
tt5721088,4.4,4829,Just Getting Started,Just Getting Started,91.0,"Action,Comedy",Just Getting Started,BG,6100000.0,2017
tt5738152,6.8,22,Stronger,Stronger,125.0,Drama,Stronger,RAtt.,4200000.0,2017
tt5882704,5.4,140,For a Few Bullets,Kuai Shou Qiang Shou Kuai Qiang Shou,115.0,"Action,Comedy",For a Few Bullets,CL,30100.0,2016
tt0770828,7.1,647288,Man of Steel,Man of Steel,143.0,"Action,Adventure,Sci-Fi",Man of Steel,WB,291000000.0,2013
tt0787474,6.8,50763,The Boxtrolls,The Boxtrolls,96.0,"Adventure,Animation,Comedy",The Boxtrolls,Focus,50800000.0,2014
tt0864835,6.8,57277,Mr. Peabody & Sherman,Mr. Peabody & Sherman,92.0,"Adventure,Animation,Comedy",Mr. Peabody & Sherman,Fox,111500000.0,2014
tt0882977,6.5,78142,Snitch,Snitch,112.0,"Action,Drama,Thriller",Snitch,LG/S,42900000.0,2013
tt1024648,7.7,534683,Argo,Argo,120.0,"Biography,Drama,Thriller",Argo,WB,136000000.0,2012
tt1047011,7.0,6709,Unfinished Song,Song for Marion,90.0,"Comedy,Drama,Music",Unfinished Song,Wein.,1700000.0,2013
tt3717252,5.8,62942,Underworld: Blood Wars,Underworld: Blood Wars,91.0,"Action,Adventure,Fantasy",Underworld: Blood Wars,SGem,30400000.0,2017
tt3774466,6.4,13572,Ashby,Ashby,100.0,"Comedy,Crime,Drama",Ashby,TFA,4600.0,2015
tt4196776,6.6,190596,Jason Bourne,Jason Bourne,123.0,"Action,Thriller",Jason Bourne,Uni.,162400000.0,2016
tt4621016,7.4,1750,Ingrid Bergman: In Her Own Words,Jag är Ingrid,114.0,"Biography,Documentary",Ingrid Bergman: In Her Own Words,Rialto,138000.0,2015
tt4669986,7.0,28079,Loving,Loving,123.0,"Biography,Drama,Romance",Loving,Focus,7800000.0,2016
tt4950110,5.9,2778,I'm Not Ashamed,I'm Not Ashamed,112.0,"Biography,Drama",I'm Not Ashamed,PFR,2100000.0,2016
tt4982356,6.5,222,The Forest,The Forest,109.0,"Drama,Fantasy,Horror",The Forest,Focus,26600000.0,2016
tt5052448,7.7,400474,Get Out,Get Out,104.0,"Horror,Mystery,Thriller",Get Out,Uni.,176000000.0,2017
tt5187886,6.0,2015,Abracadabra,Abracadabra,96.0,"Comedy,Drama,Fantasy",Abracadabra,Sony,14000.0,2017
tt5207964,5.6,17,Enemy,Enemy,91.0,"Drama,Fantasy,Mystery",Enemy,A24,1000000.0,2014
tt5324464,6.2,6,Nerve,Nerve,62.0,"Documentary,History",Nerve,LGF,38600000.0,2016
tt5718046,5.0,388,An Actor Prepares,An Actor Prepares,97.0,Comedy,An Actor Prepares,Grav.,1700.0,2018
tt5897302,5.9,32,Slender Man,Slender Man,52.0,"Adventure,Comedy,Horror",Slender Man,SGem,30600000.0,2018
tt5910280,6.9,5516,Tunnel,Teo-neol,126.0,"Action,Drama",Tunnel,WGUSA,569000.0,2016
tt6167014,7.5,1051,Mr. Donkey,Lu de shui,113.0,Comedy,Mr. Donkey,CL,356000.0,2016
tt6330052,5.9,1182,Gauguin: Voyage to Tahiti,Gauguin - Voyage de Tahiti,102.0,"Biography,Drama,Romance",Gauguin: Voyage to Tahiti,Cohen,200000.0,2018
tt6388082,7.3,1576,My Annoying Brother,Hyeong,110.0,"Comedy,Drama",My Annoying Brother,CJ,52000.0,2016
tt0817177,7.7,74937,Flipped,Flipped,90.0,"Comedy,Drama,Romance",Flipped,WB,1800000.0,2010
tt0947798,8.0,648854,Black Swan,Black Swan,108.0,"Drama,Thriller",Black Swan,FoxS,107000000.0,2010
